根词名称,行业词数量,长尾词数量
ad8034,3,9
wpce775la0dg,3,6
2n0609,3,5
sgm2551a,3,6
upd78f9222,3,7
axe610124,3,4
rf2126,4,29
fqb,12,271
apa3319,3,17
up7534,3,3
lh245a,3,7
k08t120,3,20
gbu405,3,15
mpf102,4,19
bas516,3,7
74hc32n,3,9
2sd1913,3,8
top414g,4,6
2n3702,3,5
470uf35v,3,25
ap3417,3,4
mc4558l,3,15
sgm3785,3,3
ep2c5q208,3,11
ua78m05,3,11
sk210,3,184
b5k,3,217
3bs3lj,3,27
B25620B1487K101,3,7
ir2181s,5,26
ep3c16f484c6n,3,3
ltc1290,3,4
aic2858,4,7
2sa1386,3,5
cs8120m,3,10
njm2700,3,14
3cg,4,4884
spv1020,3,9
lm3478mm,3,7
73601,11,34
n10e,2,170
hih5030,3,7
mcp4922,3,39
x5045pz,3,6
12n50e,3,33
cd40106bm,2,12
max232acse,3,10
htv180,4,20
1m0565,3,9
max4382,3,6
cl1112,3,7
hw302b,5,13
8r2m,3,7
hg106a,3,6
rt8167a,3,7
tda7266p,3,13
strs6708,4,18
DS26LS31CM,3,4
stc12c5a60s,3,66
icl7149,2,2
tda7496s,4,34
pe4304,3,6
strw6251,3,19
sda3000,3,15
ds1267,4,10
pic16f1946,3,15
cd4520be,3,4
sed1565,3,13
lms1587,3,4
awm720p1,3,7
p15v330,3,6
m61201sp,3,28
p6ke5.0,1,3
op177gs,3,3
tm1651,3,66
atf1504,3,5
nau8822,3,6
tps54622,3,7
nt25l90,3,4
mst5c26,2,33
tlc27l4c,3,8
uc1825,3,29
vp223,3,16
rt9245a,3,8
sla4310,3,11
irf9024,3,9
24c64a,5,12
88ap310,3,4
pic16f76,3,15
br1632,3,12
16v8b,3,4
ob2273amp,3,8
10u45,3,12
wrb2405,3,3
max667,3,10
mt29f1g08abaeawp,3,5
fqpf10n60,4,8
lt1376,3,3
ls244,3,31
c546b,3,19
lme49860na,4,21
tt6061a,4,22
at91sam9261,3,23
bta225,2,10
ltc1655,3,9
lp3301s,3,3
st75nf75,3,4
ad9249,3,4
max9867,2,5
trs3232,3,4
msd6a818,3,36
s29gl064n90tf104,3,5
tps70302,3,8
fr608,4,24
ln1134a282mr,3,3
mbra120,2,3
sgm4717,3,5
80hcps1848crmi,3,3
8879csbng6k02,5,25
3br0665jz,3,13
nc7sz14,3,5
npca110b,2,11
fs10sm,3,15
mc33274,3,8
lm2451,5,18
hmc472lp4,3,3
lpc2478fbd208,3,9
bat54v,3,3
973046,3,5
d25sb60,3,8
fz44ns,3,6
cat24c16,3,4
p75n02,3,14
pcm4202,3,4
mbr2045ctg,3,13
15r0,3,24
cdrh104r,3,17
394j,4,34
47n60cfd,3,6
1ss181,3,13
acf451832,3,6
mst6m182xstz1,3,3
ltm190m2l31,3,43
lt1129,3,4
pcbo,4,31
4c05n,2,4
bcm89501,3,4
2sd313,3,12
fds8958,2,2
mbr30200,3,5
mc1741,3,16
m430f169,3,5
mc78m05ct,3,5
mc9s08ac16,3,16
nt5cb128m16bp,2,3
pic32mx795f,3,4
pn8124r,3,17
sgm4553yn8g,3,3
bu2520,3,5
tps65910,3,26
160n60,3,11
4925,18,756
105db,3,212
mcp9700t,2,3
htrc110,3,16
tda8026,3,5
ek6709,3,5
ata6870,3,9
2sd798,3,21
pic16f526,3,14
pic12f609,3,12
9916h,3,4
la78040n,3,37
max691a,3,5
bq500211,3,17
ad7324,3,15
lms1585,3,4
ad7366,4,19
isl6255,2,10
78f1166,2,3
isl6227,4,8
isl12022,3,3
bc858c,3,4
134486,3,11
bl9582,2,8
e2955t,4,8
in4745,4,17
max14921,4,27
pic18f23k22,3,5
mp2459,3,45
mp2403,3,27
rs607,3,18
sst39sf020,3,3
vct6,4,81
tda1557q,5,36
tlp741,3,25
tlp741j,3,10
2sd1624,3,5
as393,3,13
ch60,3,66
ao3409,3,8
dfls240l,3,6
adm3202a,3,4
tea1523,5,13
sn74ls20,4,10
ta7368p,3,20
top202,3,28
lan8700,3,8
8232,59,2586
hp2231,3,7
kmk7x000vm,3,5
ta8759,3,34
msp430g2303,3,4
lt1016,3,6
ls74a,3,4
x0640c,3,13
mc14511bcp,3,9
kbu3510,3,10
sl811,3,17
kbu606,4,13
ad2s99,3,4
bul128,3,8
si2302cds,3,9
822k,3,31
m25c,2,37
pesd15vl2bt,3,4
bt137800,3,7
cg7264am,3,17
irfb4310,4,13
iso122,4,16
tda8920bth,4,17
gb042,2,8
sn8f27e65,3,7
bzx84c6v2,3,3
25128,31,147
25aa512,3,12
25l16,3,17
25lv512,3,6
25q128a,3,16
75als174,4,10
jw1782b,3,11
m41t62,3,5
lm317mdt,3,7
hfbr1522,3,6
ad584jh,3,5
rf7176,3,8
56pvxc,1,3
24c04n,3,9
lc125a,3,13
8823cpng3uh5,3,14
stk1262,3,4
tef6601t,3,4
29300,16,622
act30,3,105
74hct165,3,7
7flite19f1m6,3,3
1pg176b,2,3
dg529,3,5
cd4504be,3,4
mc78l05,2,10
sg6859,2,29
fm25640,4,14
ad7693,3,3
ad7751,3,6
ad7821,2,9
ad7828,3,3
ad7890,3,3
pca9515,3,8
stc12c1052,3,12
max3221e,3,16
az1084s3.3,1,1
mip2e4dmy,3,8
45580jrc,3,4
vfc110,3,11
ltc4356,3,4
gsot05c,3,4
211eh,3,8
2sc3519a,1,6
2sc6011,3,14
2sk192a,3,14
2sk208,2,5
2sk3522,3,5
tc7s00f,2,8
dms3r3224,6,12
mip2k5,3,14
5q1565,4,13
dpa424,3,14
hf140ff,3,6
ka7908,4,9
hf118f,4,14
ksz8995ma,3,3
mk60fx512vlq15,3,11
msp430f1222,3,4
msp430f427,3,8
n80c196kc,3,3
mdt10p73k,3,16
29f040c,3,3
29f400,3,9
39vf080,3,4
3dk106,2,6
mb110f,3,10
a7710,3,9
mpxy8020,3,5
ob2279,3,13
opa690id,1,4
mc9s08ac60,4,13
ap3127,3,4
mb15024gp,3,6
ob3316qp,3,32
bav20,3,10
ba6208g,4,8
bc33725,3,8
bc557b,3,10
bc557c,2,7
bc7281b,3,3
5255b,3,82
8r2,3,98
6639s,2,4
sgm8052,3,12
si7461dp,2,7
isplsi1032,3,11
ad8015,3,18
ad9754,3,6
ad8551,3,15
sst25vf010a,4,5
ke20ca,0,1
2sk2837,4,12
2sk362,3,5
2sk596s,1,7
mc12017,3,7
adcmp600,4,10
bc301n,2,8
bc848b,3,5
bcdsemi,3,11
bcm43438kubg,3,4
ad7703,3,11
ad9221,3,8
ads1222,3,6
ikw40n120h3,3,7
sm8s33ahe3,3,3
sph0642ht5h,3,3
opa2613,3,15
rt8059,3,14
safea1g58ka0f00,3,3
se9016,4,13
pz1608u121,2,4
mac94a4,3,13
d1409,3,28
sdin7dp24g,3,6
intersema,3,11
sma6010,2,24
rf1001,3,9
st24c08,3,6
uc3854n,4,9
ads822,3,13
gp2a25,4,11
adv7393,4,31
tps62140,3,9
tps70933dbvr,3,5
tqp3m9028,2,5
usb4604,3,8
ucd9081,3,7
hd74lsoop,4,23
fsp180,3,64
74hc74a,3,6
74hct123d,3,3
74hct74,4,11
74ls02p,3,9
74ls109,3,38
74ls139d,3,11
89c4051,3,10
epm7032lc44,3,8
f3461ah,4,40
h26m31001hpr,3,4
2285,24,4895
fujltsu,3,84
tle6259,3,3
a4988settr,1,4
ah180n,3,3
h2019nl,3,11
gt60n322,3,6
lh5164a,3,4
lp2950acz,3,3
st13009l,3,7
powertrench,3,5
ad8676,3,12
irfs630b,4,19
irf634b,3,13
irlz44n,4,12
ha17082,5,12
ics307,2,3
irfb4227pbf,2,6
irfp4768,3,6
k4h561638,3,3
qca7411l,3,7
s9keaz128aclk,3,3
sgm321yn5,3,5
sg24301g,2,4
ad9631,3,4
spx29302t5l,3,3
tle4264,3,4
AV9092b,3,16
74hc4016,3,6
spc5604b,3,8
ar8236al1a,3,4
ar8328,3,5
adxrs,39,145
df10sa,3,3
fna25060,3,3
hm1500lf,3,21
sky77351,3,3
p1260atf,3,19
l5150,5,14
as339,2,37
as3421,2,12
lm25011,3,4
25l1605,3,10
adp2164,3,3
at90usb1286,3,12
max811teus,2,4
4ftg256i,3,8
dt33,3,37
2sc4429,3,8
2sk2746,3,12
el5171,4,8
fds4935bz,3,6
k4h561638f,3,5
idt7024,3,5
at24c512bn,3,5
at29c512,3,10
at24c04c,3,7
at25df641a,1,3
74ls390n,3,16
74lv573,3,3
74lvc125,3,8
74lvc1g32,3,6
74lvc245apw,2,3
ad5934,3,12
2n6107,3,5
1g6p1,3,9
aqy280s,2,3
g9141,3,4
hy62256a,3,6
1ss,2,234
mt9p001,4,16
mkl26z256vll4,3,5
irmck099,3,4
sn74hc574,3,5
stm32l051k8,3,7
w9816g6ch,2,5
2n7225,5,7
apl3511,2,3
ht66f489,3,21
thc63lvdf84,3,3
c8051f000,2,4
lmv324ipwr,3,3
lvx3245,3,5
ah102,3,6
ax3484,4,7
2n5298,3,5
30n06l,3,6
es8323,3,36
ep4ce6e22,3,24
k4d263238f,1,4
la4425a,3,4
ob3302cp,3,28
oz9966,3,53
32l02rm,3,646
tcm809s,3,4
buk128,3,13
at27c256r,2,7
atmel1280,3,3
aon7544,3,7
aon7934,3,11
atsam3u2ca,3,3
axe624124,3,5
ba6849,3,6
ba7810,4,19
sphe8202t,3,9
ta8409s,3,7
sgm4890,3,8
sgm9123xs,3,7
sma4038,3,7
tle4966,3,4
tps3813,3,5
max8731,3,15
fs22sm,4,35
ucc28600,3,31
ad8336,2,7
tvr4n,3,15
cy7c028v,4,4
pss30s92f6,3,6
rb551,3,8
s1d13305,3,6
s1d13305f00a1,3,5
tps650250rhbr,1,4
ftg256,3,8
idt70v24,1,7
6fn484c,3,8
is62wv,2,14
fg484,2,8
14053bg,5,12
24d12,3,14
max3072,3,5
mb96f613,3,10
mmbt222a,3,11
bts428l2,4,8
cd4508,3,7
cat25256,3,5
lg3631ah,3,12
fu220,3,4
irf640ns,3,9
msmd110,3,5
si8235bb,3,9
ad847sq,3,13
ads7812,3,7
g5725,3,7
ru190n08r,3,8
lvc3245,3,3
sn75lvds86a,3,4
sot457,3,12
tc4425,3,5
smbj48a,3,6
bss138lt1g,2,8
bss138w,1,6
02n,3,172
ft231xs,2,6
p6ke39,3,5
tlc5960,3,4
stm32f103t6u6,3,8
bab1i000,2,5
aon7421,3,5
cat823rtdi,2,3
lcmxo21200hc,3,3
4mg132,2,3
sn74hc163,3,4
em78p,3,38
hmc1043,3,18
sgm8521,3,7
sn74ls138n,3,18
sn75176a,3,8
fga60n65smd,3,5
fna41560,3,15
FNB41560,5,10
1521a,4,63
tps71733,3,4
2sd1314,6,6
esda6v8av5,2,9
l78l33a,3,4
lb1838m,3,5
gl826,3,17
lt3482,3,8
mbr3060,3,9
mpx5700ap,3,7
mpx5700gp,4,5
mpx5100ap,3,3
ta7137,4,7
24c02a,3,22
dsp56300,3,4
1n3912,4,14
74ac161,4,5
smd175,3,18
tea5711t,4,13
sst26vf064b,3,14
st2302,3,10
lts25,0,7
opt101p,2,4
lm2429,3,22
lm2429te,3,21
ths3092,3,8
sp706re,3,9
sn74lvc1g00,3,7
xcv50,2,3
2n9014,3,13
lb1403,5,14
mx25l4006em1i,2,3
mx29lv320,3,5
ne5532a,3,25
flm5359,1,5
fp6276b,3,20
pcf8584,3,4
2sb1261,3,3
88e1116ra0,2,5
adum3160,3,11
stm32f105r8,3,5
str6765,4,20
strx6750,4,6
strx6759,3,16
stled316mtr,2,4
p87lpc768,3,5
td6301ap,3,6
74hcu04a,4,7
drzr,9,53
fhx13x,3,9
fm24c08,3,9
fsa07n60a,3,22
psmn015,3,3
ir840,3,6
tms3705,3,13
tps65166,3,6
tlv2472,3,5
tlp183,4,16
tps65270,3,16
244yn,3,11
td1519a,3,23
cd4011bcm,3,3
ep4ce40f,3,5
lm2575hvs,3,11
14d271k,3,26
st3845,4,12
hdp2908d,3,27
rm12bpe,2,5
ta8429,3,9
tea1622p,3,12
lt1038ck,3,4
mic4421,3,4
smb6.8,0,1
bl01rn1,3,3
irf840n,2,11
at91sam9260b,3,4
is43tr16640a,3,4
to220ac,4,16
w6053n,3,58
xmc1301,3,7
srf1560,5,23
lm385m3,3,1
lt1963aest,1,3
1h15ad,3,6
1g125,3,12
14n25,3,18
opa2674,2,2
opa541bm,3,10
p87c52x2,3,4
pcf7922,3,4
rffc5071,3,12
sae81,2,4
smcj51ca,3,4
sc1139,4,9
bl24c02,3,9
3638n3,1,3
8231,32,2251
in4738a,3,16
ntf3055,2,3
ll60p,1,8
mip0223sc,3,8
mip0225sy,3,6
tn80c196kb16,3,3
sn74ls10n,3,14
4tqg144c,3,7
ads8881,3,5
25lc128,4,10
mic39100,2,6
8s003f3p,3,6
ad645,1,9
hv100,3,199
ir2301s,3,13
fscq0765,2,4
cc4098,4,18
891wp,2,8
acm0706,3,4
lmbt3906,4,5
lt1086im,3,5
l296p,2,4
la4101,3,32
m3850,3,12
max427,3,3
strm6833,3,20
k9f5608uod,3,5
153d,2,135
ad202kn,3,6
ad8804,3,4
ads7844e,3,4
ads7861,3,5
lp5521,3,6
nce4953,3,4
1r0j,4,12
nke0505sc,3,3
pf574,3,7
lm5022mm,3,6
a3168,5,14
mt47h16m16bg,3,5
mjd32,3,4
nce6050,4,12
csr8635b04,1,3
iqqf,3,15
dp83849idvs,3,3
opa4131nj,3,1
bc808,3,4
bsc010n04ls,3,3
dfls260,1,2
drq125,3,2
kn2222a,3,1
29f16b08ccme1,3,9
bts432e,3,5
lbat54clt1g,3,3
max295,3,15
fan7318,3,13
g2401,4,29
an7161,3,21
an7161nfp,3,24
313lf,2,3
as2930m5,3,3
ps219a5astx,3,4
s1112,3,37
dv1041,4,18
f40100gcp,3,10
se5004l,2,14
z8622704psc,5,8
70pftn,2,4
at28bv256,2,12
at49bv162a,1,2
atbm8869,3,4
027n10n,3,6
40n150,3,9
bq736,3,6
sta3250,3,6
tpca8109,3,6
mc9s12x,3,55
mcp1541,3,8
hy5du121622,3,10
mic4426,3,7
bl8531,3,14
blf7g27ls,3,4
sn75115,3,4
s12302ds,1,3
1812l110,3,4
74hc04p,3,9
mcp23018,4,5
mcp7940n,4,4
mje13002,4,6
mk64fn1m0vll12,3,3
mbrf10100,4,6
lri2k,3,6
sn74ahc,3,8
snj54,3,9
top232y,4,16
upc1350,4,8
df37c,3,10
dg128,3,45
spm0423hd4h,3,4
stk673,0,2
stm32f103vdt6,3,3
stm32l151r8t6,3,5
9n25c,3,25
am27c128,3,5
pm150rla120,3,6
pm15csj060,4,5
pm30cna060,3,3
sb3200,6,52
sla4070,4,18
gblc05c,3,4
esd5301n,3,4
ec11fs4,2,3
2sj118,4,16
75n60,5,13
adc08032,3,11
gd25q40btig,3,3
1m0680,3,26
1n5908,3,8
2n4922,3,15
2n6678,4,23
tps7a3001,3,6
msc1691,3,18
doestek,3,3
cr6338,3,16
k9f1g08uoc,3,4
g23n60,3,8
d13005d,3,7
fdn338p,3,9
is43dr16640b,3,5
3dbli,1,6
mt29f2g08abafah4,2,2
tea1552t,3,8
ds90c383,2,4
is61lv12816,3,4
pq12rf11,4,14
emd2053,3,6
ep2c8f256,3,11
irf644,3,24
irfu220,3,4
hc49us,3,12
s34ml01g200tf100,3,7
sc1205k,4,10
ser1360,2,5
3064atc100,2,2
320lf2407apgea,3,4
tda2615,4,17
tda7267,3,19
sla6022,3,7
ta7176ap,3,3
20wr3,3,20
lv1116n,3,14
m95m01,3,8
it8871f,3,5
ucc3818d,3,15
xc7k160t2,3,3
2sa985,4,13
2sc5881,4,6
25k80,3,23
35v470uf,3,46
422b,3,31
si8660,3,11
smbj9.0,0,1
smf5.0,0,1
at1g,0,2
smf6.0,0,1
dwa103n,3,3
mc33364,2,6
rt9073a,3,6
75hcp,1,4
353n,3,23
sra12vdccl,2,10
qca7005,3,4
93c56a,3,5
ap3019,2,8
adg1611,3,9
atmega8515l,2,4
aod425,3,7
l6388ed,3,5
w25q80bvssig,3,4
uja1078,3,4
is25,4,631
74ahc1g08,5,10
a3966,3,7
2sc751,3,5
2mbi450vn,2,7
fsl306,5,7
te28f128,3,3
vn750,3,33
xl1513,3,7
yg865c08,3,5
emc5755,3,5
nce01h13,3,14
a1569,5,34
aoz3015,3,5
ap2008,2,10
at27c080,2,2
vnd7nv04,3,4
25q16dvsig,3,5
xa7z020,3,6
xc3s1200e,3,6
cr0603,3,9
dtc143zka,3,3
c151,2,181
cdce62002,3,8
d3v3,3,20
esd105,3,4
hmc704lp4e,3,8
lt1787,3,4
tip125,3,15
lxt972alc,2,4
m39003,2,5
ltc3780eg,4,9
utc339,4,20
nh82801,3,25
k4b1g,3,4
12835,56,214
46v64m8,3,8
mcp1703t,3,5
ru2am,3,11
24lc128t,3,3
ic42s16100,2,3
ksz8081rna,1,6
re200,5,119
b1215s,2,7
akm8975,3,3
3dk4c,3,11
pnm723t703e02,3,3
mp1591dn,2,10
1n4737a,3,15
14093b,2,4
mfkb,6,16
49722,15,81
m54523p,3,3
ksh44h11,3,3
s25fl128s,4,13
sgm8632xs,3,6
si4012,3,5
dmg3420u,2,2
dssk60,1,3
tle4476,3,3
nt96632,3,17
opa2177,3,5
sn74ls682,3,3
TA8719,3,3
mfrc52202hn1,3,6
tip126,3,9
tda1085c,3,14
njm2267,3,4
hpc932,3,20
hy27ut088g2m,3,9
30ca,3,28
xf2m,3,17
tl2845,3,11
up0109,3,7
tcs2163,2,6
mp8708,4,10
l780s05,3,7
opa694,3,14
mps6901,3,13
upc4574,4,8
43pabhv,3,146
mb90,3,294
1500vrms,3,5
7k325t,1,62
6605814,3,3
1n5231b,3,12
mc79m05,3,3
op285gp,3,3
tlv70033ddcr,3,9
tachyonics,3,5
12n65ct,3,4
at24c16bn,3,4
BPW34FAS,3,5
ft234xd,3,9
irf7843,3,6
3dd13005,3,5
ina199a1dckt,3,4
si8230,2,7
3dk7c,1,5
3dg120,3,7
1n58,3,21
2sk2257,3,27
2127s,3,10
33n25,5,8
29f16g08maa,3,4
cy7c028,3,8
s6707,2,20
sy8106a,3,5
eeefk,12,40
sda9380,3,7
gie120001,3,3
lx1688cpw,3,7
DIO2563,3,4
jn516,3,4
ns4148,3,21
saa7824hl,3,10
2n3822,3,6
ltpl,3,27
12n06,2,6
sd2931,1,3
c5031cs,3,9
spif301,3,12
pm100cla060,3,4
au9540,3,5
si3050,3,7
aod4454,3,7
74hc09,3,8
ucs2912,3,13
l883,3,24
stk4048x,3,4
tlv1544,3,6
8893crcng7d65,5,7
T2525,4,135
sii3114ctu,3,4
ksp222a,3,5
7686,3,308
tm1721,3,27
lm7833,3,8
3s0880rf,3,16
m821c,3,65
k9gbg08u0b,3,4
ln5r04,3,12
tb62209fg,3,8
lg3661ah,3,15
njw1166,3,12
2n5685,3,6
tm7709,3,9
s3c4510,3,7
3339,25,1712
cy8ctma463,3,4
mp1007es,3,13
hef4511bp,2,14
ap2406,3,8
la4598,4,17
mtv512,3,4
d5017,3,81
kia3205n,3,12
cx2829,3,15
bd9276,5,22
uf806,4,20
ea1733l,4,28
act4455,3,4
ht46,3,27
ac04,3,73
ov9710,3,3
ugf15jt,3,5
c8051f041,2,10
an7523,3,44
s29gl128,4,28
lm5069,3,7
sil1161ctu,3,3
strw6754,3,24
ap112,3,22
oz9910bsn,3,13
256r,3,26
a3906,3,10
cyt8117ta,3,11
ft5606,3,5
nt75451,3,5
3dd102a,3,14
lb1848m,3,9
cp10td1,0,2
as120,3,56
20mtib,3,5
xo75,3,19
bat12600b,3,13
ad7654,3,3
lm555ch,3,9
rx62t,3,28
w9812g6ih,2,5
w9812g6jh,1,10
wt7515,3,16
fc1103,2,4
bcr08a,3,8
93lc86,3,10
pt1502,3,4
sa7527,3,30
tlp112,3,29
196p,2,69
en29lv160bb,3,4
lm7910,3,4
555pe,3,3
s8055,3,256
cs8032,3,9
wm8310,3,3
cs8403,3,17
sy8707,3,7
hx8817,3,6
2272ac,3,6
63b23,3,3
4626,21,709
471kd20,3,10
ls2364t,3,5
as5035,3,5
mt7285,3,17
ina231,3,8
c515c,2,7
ml401,3,55
epm7256,3,11
cat6354,3,3
cd4016b,3,3
cs5523,3,16
54hc373,3,9
d20xb80,3,46
fm600tu,2,9
sky13370,2,5
kf50,3,209
irf7821,4,5
m8550,2,29
mpc565,3,5
lm394,3,24
mp3410,3,3
24aa02,3,10
si2319ds,3,6
54sw,0,2
sma475,3,10
at90usb1287,3,7
atmega324pa,1,4
pl68,3,25
utc2284,3,11
sd3502,3,3
cd4030cn,4,5
dspic30f6010,3,6
adum3220,3,4
bcm5325e,2,4
3nf06l,2,6
lta1002,3,4
d2526,3,71
75110,2,92
p12nm50,4,17
h5tq4g83mfr,3,4
ta7291sg,3,13
2sc681a,3,15
ss39,3,24
k6t1008c2e,3,6
bm6104fv,1,3
05cc0,3,5
02ba03,2,5
sgm3718,3,7
saa7324,3,9
ssc8160gs6,3,4
z32h320tc,2,4
ir3899,3,3
33174,10,36
nt5cc256m8fn,3,4
2214p,2,18
ssh10n60a,3,16
r47m,4,85
2zli,2,7
mglb1608,1,3
smd10,3,12
30dp,3,37
h9731,3,11
nbb310,2,3
ddb6u104n16rr,2,4
b0505s1wr2,3,4
60.06,3,99
mhcc10040,3,3
mmsz5254b,3,0
8476,10,343
rstd2d33s,3,5
cat4240,3,1
tz1689a,3,6
sky13488,2,0
5361as,3,12
bsm100gb170dlc,3,3
6tg,2,45
mt47h32m16nf,3,5
mip2e2dmy,3,9
rjh60d3,3,7
sy8105,2,13
tln1,3,12
mt41j64m16jt15e,3,3
stm8l151k6,2,5
vls3015et,3,5
2sk105,3,13
t835h,2,63
opa2244,3,4
sn74ls161an,3,9
pex8609,3,8
fan6921mr,3,12
udn2987a,3,5
tc4068,3,4
106db,4,62
74150,5,101
nce4435,3,4
lf347d,3,3
se5532,3,28
esdavlc8,1,3
cxa3834m,3,23
klmcg8geac,2,5
ad8332,3,6
sm3015,2,7
7mbp25ra120,2,2
dac7541,3,4
st55nf06,3,8
dg441,3,8
kc42,3,26
is42s16160d,3,4
sn74ls06,5,8
sp3819,3,6
at25320,3,14
cd74hc138,3,3
mb85,4,67
em83050ap,3,5
xc5vfx130t,3,5
tny288,3,22
utc324,3,10
mur1640ct,3,22
tsu69kr,2,33
ozss124lm1,3,8
em78p418,3,10
mc7912,4,11
mc7912ct,4,8
k9gbg08uoa,3,13
ds26lv32atm,3,3
irfp460c,3,14
tlp292,3,6
sf10g41,3,13
sky77912,3,7
hcf4011be,4,7
ina199a,3,8
rt9173a,3,5
ixtk62n25,4,8
30yl,1,2
9530n,3,14
bav21w,3,54
dsd1792,5,46
ltc1923,3,11
lf50a,3,7
3a102j,4,45
max9248,3,5
tny276gn,3,10
ts3a27518e,2,3
yc5g,0,1
th58teg7ddkta20,3,7
1sv,3,100
a54sx72acq208b,3,7
wl2852k,2,3
lt1963aes8,3,11
lm39302r,2,2
lis2ds12,3,17
ds2ysdc12v,3,12
lpc1752fbd80,3,9
bcp5616,3,8
477a,5,164
hef4021bp,3,6
tl431sot23,3,9
la125,1,22
js29f32b08jcme2,3,5
tb6604ftg,3,6
tda7382,2,6
ada4940,2,6
tc4049bp,4,7
irfi4019,3,7
xc4vlx100,1,4
nct3705u,3,3
dspic33fj32mc204,3,3
xc5vlx50,3,7
ir3607,3,8
top247f,3,11
am26c31c,3,8
acs723,4,16
esd0p2rf,2,3
at93c66b,3,4
pb1608,2,9
max1490a,3,7
fusb302mpx,4,7
se2565t,3,3
se2431l,2,6
d71054,2,1
cy8cmbr3108,3,8
sm3119na,3,11
ob2531,3,6
sn74ls47d,2,4
npce,43,201
lm25069,3,3
sw476,3,21
g2992,3,45
57704,14,52
mpc5121e,3,13
ad5722,5,9
at89c51snd1,3,3
st95160,3,3
stk4164,2,19
max410,3,8
tda1510,3,6
gs7138,2,10
tmp35,2,24
acs709llftr,3,5
en25f10,2,5
max706esa,2,9
l6207pd,3,6
ad7713,3,6
tlc1543cn,3,10
si5324c,3,6
cj7805,3,23
mc78l05a,3,4
ad7863,3,6
smbj33,3,4
lm293dr,4,9
sp3220,3,12
3407a,3,6
rc2512jk,3,10
stk0260,3,6
nt68668,3,5
ikcm30f60,3,3
bc548b,3,5
p080a,4,174
p540a09,3,14
pmd100,5,74
2sc3902,3,5
ma58mf14,1,3
95f564,4,6
dsep30,2,5
acm2012d,3,7
wm8326g,3,10
mp2013agq,2,2
74ls151n,3,16
iso1540,3,14
adum1250arz,3,4
ao9926b,3,8
op295g,3,10
njm2114,3,11
op07csz,3,5
opa445ap,3,8
mc2830,3,9
tms34010fnl,3,12
cs4334k,3,6
ss413,3,8
am26lv31,4,18
7805bt,4,9
mcp3004,1,2
lpc2134fbd64,3,10
ltc2217,2,4
hm1548,3,12
sxn3l,1,4
tl084id,4,10
8l15a,3,6
l4981b,3,17
mpx5050gp,3,6
fdmq8203,3,3
imbh60,2,3
74hc377d,3,7
gp2s1,1,6
st72f324,3,11
me6219,2,9
ltc2954its8,2,2
attiny26l,2,12
86102,17,77
dsei2x10112a,3,7
ly1061,3,9
mgs1100,3,5
ma4p1250,1,4
mp6906,3,5
max912,3,14
10ff1148i,1,3
mcp1703,3,6
mt47h128m16hr,2,3
j1108bfbg,2,10
irf360,3,12
m51953bfp,2,4
irf1310n,3,10
kia358,4,5
at6861aaq,4,5
ad7866,3,9
ad7303,3,10
wnm3003,3,5
adm3202aru,3,3
vnq5050ak,2,3
fgh40t100,3,16
fgh60n60sfd,3,8
ucc3804N,5,14
ad707,4,21
d2912,4,17
ce6230,3,9
mic5842,3,5
s9keaz128a,3,5
lm1086ct,2,2
sdr1307,2,8
ka7809,5,33
80n06,4,12
abm7,2,13
c3519a,3,11
88e6390x,3,6
vmmk,6,20
sn74lv4051a,3,3
bl9384,3,12
att7026eu,3,4
bup314,3,4
7410n,3,9
87c196kc,3,7
rc2512fk,3,10
at29lv020,2,5
hmr2300,4,14
k9k1g08u0m,2,5
ht9170d,3,9
274pn,2,10
lfb182g45cl3d264,3,3
lm2574m,3,10
tps65100,3,7
tps54227,3,4
emm5078zv,3,3
ds1669,3,11
aon7405,3,6
52301,3,54
mc33399,3,10
2813d,3,20
sn74lvc1g32,2,6
tlc2252c,3,9
upa2003c,3,15
lm26480,3,5
mtzj,5,35
esda6v1bc6,3,4
viper06,3,7
1n5809,2,9
mcp73831t,2,7
h27u4g8f2etr,3,5
mx29lv640ebti,3,4
adg619,3,10
uc2842b,3,36
78m09a,3,4
m62364fp,3,4
74act04,3,8
ws3413,3,39
ad8421,3,34
gp3s35,3,17
adm2483brw,4,7
nce01p13k,3,5
dp83848ivvx,3,4
hsms2820,3,6
pex8617,1,4
cy7c65632,3,8
lm340s,2,7
1n4753a,3,15
lmbt3904lt1g,3,6
cxd9841p,3,29
12n50t,5,17
az2,3,154
60ca,1,187
pl3120,3,14
lg245a,3,7
tc4051bp,3,8
2x062h,3,61
mcef197,4,14
max4636,3,8
anx5802,3,3
561j,2,24
tda1220,5,15
tda7497s,3,7
in4750a,3,18
inic3609,3,15
siward,3,19
pn65,3,25
zmd31010,3,4
tda7840,3,9
pn65t,3,10
st24w02b1,3,4
af6288,3,122
bgs2,3,14
6m181,3,50
44N10,4,12
b1045,4,53
cerdip,4,18
1230e,2,9
p180a,3,20
b745,3,27
cm3218,3,11
smd79,3,50
2sd401a,3,8
pbpc,3,63
vlc82002.50,3,25
max889,3,6
tps367d318,3,3
ap2301,3,22
fr9889,2,21
tm7710,3,8
ftlx8571d3bcl,3,13
mkpx2,3,51
mt6318a,3,5
tea1795t,3,6
ka431lz,5,5
ad518,4,21
sfu455b,3,12
lan8740,3,6
ip108a,3,5
2450e,2,4
88se9215,3,25
sc6531d,4,24
cy62138,3,4
