根词名称,行业词数量,长尾词数量
qcpu,11,268
precharge,21,76
wcd9330,23,42
17626.5,33,108
27256,31,196
thyristor,19,103
tda2611a,23,49
8952,78,680
bs1362,19,84
sb360,20,111
in4742a,25,92
in5817,21,103
560uf,19,83
serialchart,19,48
14d561k,22,68
tms320x281x,19,23
tgs813,22,56
primask,22,39
6402,81,2788
7812ct,20,59
bluelab,19,50
zentel,21,92
quartus11.0,19,63
as339p,17,65
8105,94,4004
f005,19,386
gk122,20,69
ckp1302s,26,46
l32e11,24,83
en555,20,218
470nj,19,76
mdm9615m,18,47
bd9270f,25,42
a7129,18,59
d15s,21,2435
3pn,9,687
20279,20,112
p28st319,23,47
74ls160n,26,106
alps27,21,94
4580d,18,107
imx206,17,84
pic18f2480,15,19
led55is95d,21,73
3526,152,2421
cm100dy,14,28
it8510,23,59
pf2918e,21,44
6739,51,2510
b041,16,104
a1301,19,133
vconn,21,78
hi3519v101,22,134
fh12,18,166
hy3210,22,66
led39e600,20,49
lcd37bx5,19,105
mtk2503d,19,62
a5ii,9,112
mt07p,24,79
h27ubg8t2atr,16,51
3406,245,3391
supertex,17,48
wtr3925,19,52
rfpa,30,389
op17,9,634
mathlib,17,59
powerex,19,89
memdev,19,47
8823csng4upo,19,30
int8u,17,73
5y28,28,60
8435,63,652
s3b,18,167
nlint,18,105
mt6290,19,37
5z3pa,20,132
ad626,19,32
mdix,21,245
2981,183,1474
32u25,9,44
b1117,17,93
pf083a,14,70
silego,18,39
9bit,17,83
imx122,18,32
sc8810,19,96
tc4011,22,83
tf25r68,25,54
avrgcc,18,57
37t7,10,28
105f,11,276
mccd,21,246
9203,64,1406
tda7342,23,59
bd37534,20,56
ir2106s,23,39
r05,14,574
7021,238,3741
foundries,18,58
2539,313,2542
5us,14,205
diplexer,18,50
stc15w202s,18,72
v59s,10,87
4981,115,633
ls03,17,536
st10,19,785
a1205,21,337
assr,23,783
ub9z,19,122
1ed,21,536
lx27901id,21,49
pic8,17,46
tvr14561,21,64
d1266,25,108
p25bm606,23,48
3914,176,1513
tcll26f19,22,49
cla50e1200hb,19,35
3959,78,1512
44pin,19,145
nt5cc256m16dp,20,25
imx274,19,60
mx536,16,88
274p,12,25
bs8112a,12,27
sd3078,15,60
ds18,17,191
fa8a01,21,44
optiview,12,60
fb284,29,744
fb100,12,260
spc5,14,35
LW05,2,90
jeida,18,122
47pf,19,102
7201,132,11673
sm7,17,486
151a,20,249
ll41,17,82
24c1024,17,43
iw1710,15,20
mt6235,17,89
225j,19,156
demonstrator,17,39
s54,17,613
h5tq2g63dfr,17,36
gerbtool,17,65
x8m06,9,28
ntag203,17,34
3352,250,4931
c4544,19,110
tip137,19,75
b892,21,57
b649,21,154
rx21,19,182
stc12c5a16ad,20,28
9202,66,2019
mt190aw01,19,40
tm1812,21,109
vdrm,18,64
p06,19,939
ad9keygen,13,32
icdi,19,46
3dd303a,20,62
12864zw,18,41
em78p153b,18,50
sta540,23,117
3824,67,1688
midcom,17,26
m29,24,2376
dhab,21,120
03c,11,912
16f2,17,493
29d85,19,53
oz9926agn,17,49
mt6169v,15,48
d4225,29,71
mulitisim,18,582
1052e,19,78
8811,131,3115
tp5410,17,82
oz9928sn,19,43
7492,113,1073
cb1,11,810
usbb,16,257
lt26518,20,61
wpm4803,18,62
pc50,18,586
e8257d,25,137
ti28335,22,51
60r580p,22,63
d444,17,78
stm8l052c6,17,51
z24n,16,344
1117b,18,89
51405,17,44
st358,16,37
00a1e,14,46
b39,18,1199
9nm,21,207
220uf16v,19,44
er1,20,1874
ws3441a,17,67
3244,44,1106
scb15,13,128
micromaster,32,193
boei320wx1,13,50
cdpro2,18,217
f0453,26,67
ob122,21,155
f321,16,417
30f122,19,75
vectron,18,141
3070l,15,269
gm8125,16,45
ok335xd,16,55
zoran,17,180
hdp2988c,17,40
mikroc,16,38
dda003a,17,73
7315,73,3066
0x3e,17,70
mc10,14,524
c3852,20,253
rs1g,17,47
s34,12,699
18um,16,125
atm7039,15,61
wcd9320,16,54
ab1513,15,32
tb2959hq,18,103
dcl6907,21,69
pm20csj060,16,27
h25r1203,16,146
l07,14,940
303d,15,364
switchcraft,21,90
etron,17,1802
strg5653,17,36
ar9580,16,36
m3328c,14,36
sb150,17,118
rtl8201cl,18,68
ht16c23,15,41
hdp2908d,18,30
25v470uf,16,86
wtr1605,16,21
d5148,18,194
fgd4536,16,85
208a,10,388
apa3541,16,28
stk4192,17,156
c2335,15,82
c5129,18,48
gt9271,20,97
l78mr05,14,26
4832,73,1885
sendbyte,18,64
agere,15,77
pf29d9,15,48
板阻,1796,2985
rt3052,16,111
8723bs,15,92
pwd1xg,5,36
sp29as566,22,65
tip33c,19,70
mt6261a,17,44
690t,14,60
irfd120,17,45
bsc62s,22,61
rtl2832,17,198
tqimx6q,15,24
ps50c91h,19,75
a314j,19,63
qj36,21,187
9640,137,911
m8040,17,174
iec61340,14,63
ps176,20,124
59v,17,358
8275,37,861
lc26as12,23,86
2068dd,19,52
ftp23n10a,19,31
225k,19,152
180nm,13,111
mdo4104c,15,36
bcr8fm,18,39
lc32k1,21,54
h32e16,18,158
lti460hn09,16,38
l48f3310,13,33
ametal,19,50
ms338,6,71
irfp150n,21,82
ldrex,15,31
bp1360,16,35
harwin,18,51
tssop14,15,56
eua,81,858
a102j,16,93
ad830,19,167
4990,59,1474
ss4,13,3041
isl6566,19,39
nhet,12,54
vl53l1x,13,57
qcc3026,22,197
irfz46n,20,94
d2058,14,62
ipc7711,11,48
gp20,13,223
12c5a08s2,12,19
ltssm,12,29
textool,13,121
b540,17,1348
la76932n,18,43
ifg1,6,23
cn5611,11,34
sh69p25k,12,37
s1141,13,223
raisonance,12,22
2sc3998,12,41
eembc,11,24
rs2m,13,62
wxor,14,149
ubga,11,46
ut81b,13,78
nbench,12,46
88mc200,10,24
t17626.5,11,21
p4080,12,44
4017bd,16,49
pcm5142,11,36
bt151500r,14,48
r002,12,196
bd82hm65,12,39
m13s128168a,11,21
cmem,12,60
ss49e,15,73
sr520,16,52
c3997,13,45
3dg6b,12,38
3.125,11,363
tsf5n60m,11,22
001b,5,288
startkit,12,21
vita62,12,39
keyfob,12,36
g20d,12,120
gm2621,10,32
l2a,7,366
fr106,20,35
rxq,12,288
me4946,15,28
pcf8591p,11,47
rv1,14,614
l1117lg,11,25
4744,112,1002
7n6,13,143
cs4392,12,53
ad741,19,38
hxo,14,226
e46c,13,584
g3j,15,75
lcd0802,10,30
c2169,12,30
hdp2933,15,44
irm3638,15,29
60730,36,349
her205,18,39
27u25,5,20
555d,12,82
t315xw03,14,65
r2j10190ga,13,23
sti5105alc,12,14
600t,9,1647
chd29866,16,75
6590,25,1246
472m,13,133
gst5009,12,43
p781,10,167
salicide,14,48
cs5340,10,26
suncon,12,53
68b,20,494
ba14741f,11,17
501b,9,646
ht9032d,10,17
mdo3054,15,70
ota5180a,6,13
6j3,19,182
c741,8,23
a1316,13,169
finsgateway,12,54
top210,16,30
380,197,1706
sw277,14,159
3144e,15,78
88f6281,14,39
ch05t1641,18,60
25ta18,11,27
sp3306,13,36
glenair,12,68
c3200,14,345
abls,12,57
bcm4323,12,47
fs8205,12,53
an5274,14,39
3461,71,1284
9287,56,2839
40n,11,1388
560k,11,237
her305,15,46
l6565d,14,23
bsc75m,16,38
cd7523,14,38
iout,17,115
w10nb60,14,34
sp202,15,133
ar9223,11,30
z1212ai,11,19
tda7719,13,72
oz9998agn,12,70
updc,12,107
in0,12,177
2p01,5,34
3382,35,1096
c324g,17,28
003a,14,278
sm150,10,154
diypcb,14,66
modelism,13,104
a2630,12,54
sf24,12,264
av338,15,65
pic16f723,8,27
sw219,14,98
8728,72,1200
g1084,11,97
el3021,16,53
512c,11,188
4550,89,7014
4n1,11,91
3254,118,2321
6871,59,732
ceb6030l,12,25
t1042,11,64
mm2s,10,59
ta7796p,15,19
8502,59,2398
thgbmbg7d2kbail,14,17
dps310,15,24
bu2527af,16,21
qca9887,12,50
32e300r,14,56
sm3015a,6,19
sf205,10,91
12vsb,14,79
w78e58b,14,38
irfpe50,19,28
2931fd,18,49
attiny40,8,12
kit1,12,80
f0090,10,37
ut30d,13,69
h5tq1g63dfr,9,18
30f131,15,56
sensor101,13,36
bcm4359,12,33
ncp1377b,9,20
bf512,13,169
lnk624pg,17,25
c170,8,840
iar7.8,8,100
7662,84,1180
v420hj1,7,27
tft3.5,11,33
ad22650,10,36
rf2360,11,20
22nl,7,21
bcw60,12,33
mtkx30,12,217
03s,5,214
32pfl3403,15,61
mpt002,11,52
uwave,13,87
led32770,14,66
spvf,13,311
3d32b3000i,14,60
n173hge,12,48
led32f2200n,12,35
27zbp,13,48
led42k100n,15,71
juki2070,12,173
k8428,12,475
sw6124,16,51
asmd,18,116
zmdi,12,30
webiopi,11,40
cg82nm10,10,23
capsym,11,27
3y31,11,23
6035,45,3140
ofifg,9,20
8802,80,3661
atlys,12,12
sb5200,11,65
8226,51,1535
fan7527,12,24
5708,48,1488
la1032,9,17
icetek5100usb,11,17
9022,138,2402
htgb,10,43
d15xb80,16,67
bcm4335,12,16
aduc842,11,26
ztp,94,5087
bindkey,11,40
gtm900b,12,31
w25x32,10,25
rtd2668,8,29
opa2111km,12,93
arcol,14,86
intcon,11,83
2sa1941,14,57
au6850,13,26
100baset,12,116
q001,10,463
6291,92,1095
diy5.1,11,64
8135,84,2081
cmti,12,62
c2690,12,60
n5182b,13,66
rknano,10,46
1300nm,10,91
cw7806,10,31
b1151,13,48
rk46,13,30
ak03,13,61
2931,156,1567
secos,11,38
flcos,11,76
ck21d108c,14,33
gs92a3,10,28
kp101,10,42
nce8580,19,65
2983,111,1236
m3500,15,123
1602b,9,57
223k,12,111
tpm190a1,11,36
er604,14,31
rbias,10,30
2a104j,13,98
tda2006,12,50
6204,109,4653
sinopower,12,39
bk250,11,75
n21b6jb,15,35
2267,60,2480
nicera,13,76
v1565,11,82
ps331,11,19
vrb,54,1006
2962,164,1373
imapx15,10,14
sr510,13,90
waverunner,12,77
5r1,9,142
d1886,13,73
hp8594e,9,61
ht7833,13,33
gw38ih130d,18,40
greenliant,11,27
l80,11,2086
rogers5880,13,40
hy27uf082g2b,12,14
stpr1620ct,11,18
talema,12,140
9945a,10,32
c1959,15,43
mcp61,11,895
10d561k,11,85
4947,17,520
futek,9,101
104f,9,77
sk26,11,58
gt30j322,14,40
hogp,11,36
ad637jrz,11,25
mm80fu040,12,55
6720,39,3229
t1008,7,79
bt600,7,152
4128,59,2886
3sk143,6,16
ff600r12me4,9,39
21b5,12,41
0528a,11,17
h8k800,3,10
r5421,3,25
ta9687,7,25
12415,12,279
2420c,8,35
phihong,11,51
cc2450,7,13
8188cus,10,55
tc2182ch,11,25
tk7p60w,8,27
tcll48f3500a,8,44
claa185wa,10,20
r103,12,309
op07az,10,13
ht7017,8,45
acs1000,8,79
ztb455e,10,50
pnoise,10,34
l32f3250b,12,48
tf3406dh,18,37
74ls279d,15,41
74l153,8,76
cd5151cp,15,44
8232,186,2770
chd21900u,16,34
fetpro430,9,23
4743,53,4141
vnh5050,11,16
k4t51163qq,7,8
540,59,960
ise13.3,10,22
ak09911,10,20
mt7621at,9,234
bluetooth4.2,10,24
1377b,12,39
ad7177,9,27
fds9435a,8,18
2512a,10,477
aprom,6,50
74ls13,12,43
bd5451efv,15,20
bcm943225hmb,9,16
1875btl,14,61
3bgpio,7,22
ledrgb,14,135
ua7812c,9,18
runeaudio,12,47
hf2160,9,28
100uf16v,9,49
t92s7d12,5,10
std03n,12,20
ad51,10,74
lt92,4,22
rct256,11,76
wp7b,10,21
wmn6tp,5,7
kmqe10013m,7,15
sf13,10,76
mpc508ap,5,31
m50l,9,26
9140,40,2951
tda7705,14,33
maal,10,101
1pdf,3,2562
8476,26,371
2214p,6,18
smsc8710a,9,13
hbr2,10,32
dusb,17,887
8317,113,1167
pic16f685,7,20
cs6n70,8,12
2813,50,3779
ssc9522,9,26
esp8266udp,11,39
5720,31,12302
stm32l4xx,6,12
keyscan,9,99
06xa,7,77
pf1000a,9,13
tda7561,9,53
ap436,12,32
c324c,11,24
10m08,8,17
ac108,9,136
labviewi,3,25
k4988,11,129
rf5422,11,36
mician,9,25
m485,8,81
stm32sw,10,31
led42c710j,10,39
dtsa,9,49
42e660,9,45
ru3070l,10,22
0cd01,0,8
l48f33103d,9,17
df1b,7,63
xcvu9p,5,19
lrat,11,59
gt16,9,449
qsbd,6,54
tk6102i,5,144
pu42k1,18,59
l50e5690a3d,10,60
czt5551,8,8
gxwork,24,2303
覆铜到,15,72
ad19pcb,20,51
m37544g2asp,8,19
rectron,8,25
pm25lv020,8,11
pro99se,8,166
bld128d,13,40
hsop,16,92
rd627,9,23
mmacs,10,35
max4063,8,9
ds18b02,8,68
do35,8,61
nt5cb64m16fp,5,11
yagarto,8,30
s3f94c4e,8,23
w2x,9,183
49f,5,117
vrtc,8,52
vp485,8,27
mg3732,8,33
pcs1900,8,47
c1318,10,131
diode0.4,8,24
555timer,7,31
str6753,11,50
labview3d,8,39
tca505,10,17
melfas,8,21
isahaya,8,17
sy7066,8,20
cog12864,8,29
bit3106a,8,18
mt9v024,8,17
mf47d,8,146
t17626,5,47
b1274,8,39
p2220,8,30
7812a,8,32
mc39i,8,19
cbb104,8,32
78h24,10,23
5361,28,1186
95db,8,207
74ls150,8,24
8873cpang6hv9,9,23
iebus,8,31
sd965,11,45
lcd320240,12,28
dbg8051,8,15
redpine,7,16
223j,8,168
df6113,8,56
ch382l,8,53
m611,7,259
3dg6c,12,61
iqd,7,132
displaytech,8,12
7681,96,1157
p2out,9,33
8ttk,11,17
photoplot,8,14
u1620g,10,45
cg46842,6,15
mt79338,8,13
k2647,10,52
sz10,3,155
chd34166,8,28
lpc3130,8,8
7641,26,1039
m471b5773dh0,2,20
gl888f,8,12
ta8263bhq,8,50
tcl32d8810,8,45
28vdc,9,74
str7,11,36
c1942,9,45
hb125,12,119
rc82540em,8,34
272j,7,35
34p9a,2,11
8503,19,2019
keithley2303,9,21
ch431a,7,126
m65840,8,31
to223,8,30
ru2s,8,81
d482,15,79
rx3310a,4,8
at89x51,1,13
cotexm3,10,21
6r190c6,8,24
apm4015,9,13
a5e00451498,8,15
8s103f3p6,8,17
k8ab,3,36
ac03f,8,19
at103,9,110
it6604,7,33
hd29a71i,10,32
fw82801db,8,15
ak4414,11,45
hs2264,8,30
va1,9,335
ke04,9,24
c8051f921,8,10
sscg,8,77
vd5028,6,23
pm25ld512,8,20
at90s1200,8,16
ob3396ap,9,28
stth1602ct,9,32
int6400,7,20
i3070,8,28
tc94a93mfg,8,17
tyn612m,10,35
c5244,8,41
it8758e,8,33
rt9173b,9,15
8364,54,1187
sb3150,12,55
b260,9,915
g6s2,7,431
k4w2g1646q,7,10
stps3150,8,15
ep4ce30f23c8n,7,7
p87,6,385
nt71182mfg,4,13
ha16107p,9,16
xa8500,11,55
tda8561q,7,19
7mbr10sa120,6,10
stm008,7,26
14093bg,8,16
7041,22,1758
05s05,5,17
2104f,7,101
mb39c313,7,41
armq,11,206
b1565,8,33
bcm47521,7,8
maaj,8,26
tp4056e,7,22
mcc501,7,15
50dr,5,59
grblcontroller,6,39
bsm150gb120dn2,7,9
7650s,6,10
cdnn,5,87
08p,7,227
irf260n,8,24
bl9384b,7,12
setclock,7,41
tfsc06054125,5,7
f10sc,7,41
308esd,8,20
ss7802,8,72
6705,70,1103
a4983,6,11
a02b,4,125
8al,2,133
74173,7,26
10uf25v,7,40
2sk385,7,38
hm12,7,59
ir21531s,7,13
acnt,7,35
s32k1,6,11
dsp25,4,14
201g,8,345
fg400,7,63
2mil,6,157
033n,11,36
p1707,6,201
510r,11,121
arduinoRFID,13,30
apw7098,6,9
stlink2,8,34
64f7055,6,14
ax7020,8,48
MAX3462,10,11
burrbrown,7,12
g9sb,7,32
wcn3615,12,26
3rgb,7,83
fluke125,7,28
003f,5,45
akm5358,9,13
mc74hc14an,7,7
87350,14,46
etd39,5,44
jcs12n65ct,9,17
cyt431,5,9
stm8s207cbt6,6,9
pj6,8,129
v420h1c07,7,21
芯之联,9,55
lta480hw01,11,49
mt510tv,5,118
kew3121a,7,32
spc5studio,8,24
sta1052,7,18
50m1600b,6,22
lc26dt08,9,31
1md,6,256
scu31v1,7,16
48ce468d,10,76
apl5932a,10,20
2604au,8,31
err15,12,337
gpt9804,7,21
stm32arm,8,25
mcu10,4,12
l55v8500a,3,26
tl594c,10,20
fluke2638a,7,26
nonmanifold,7,14
tps65198,9,22
g1cv,6,36
管共源,28,168
0P20,4,48
55014,16,439
c2966,6,58
40f1300nf,7,17
2023ec,7,11
ykk630,4,25
367a,5,67
ope05,7,27
v9mate9,7,40
superflash,7,23
p46ut30c,11,53
81200,12,301
b1216,11,73
34152,20,72
upycraft,9,51
cyusb3,2,9
11016,30,472
cirruslogic,4,55
etheta,6,18
31403,6,96
sca3300,2,16
mdht3n40,9,14
6uvpx,6,25
p6ke130a,5,9
top201,11,35
bt8125,7,21
nxh2280,6,10
mt7980,5,14
rt1060,6,31
ws9442p,7,44
intouch2014,4,160
t3250m,15,132
N25G6,14,41
tpc8129,9,14
mk3p,1,25
se303,6,43
b130,7,447
bp3108,6,12
dm413,6,20
ev6000,7,32
bd442,10,13
max5026,6,12
p3.5,10,155
hfv4,4,29
mbi6024,7,21
c2878,6,39
mcp42010,6,11
lonwork,7,37
ph2369,6,10
3gbps,6,58
fm15160,6,9
ad7864,4,12
blkg,7,74
5431,21,1449
sr91,8,76
bma150,6,13
6sk7,8,71
lga16,7,13
98c52,7,26
ucos2.52,5,10
strd,18,171
dd3150,9,56
simpowersystems,6,37
ltn140at16,5,28
eprom2732,7,21
stmicroelectronics,8,14
etk3699,6,34
pcm5121,6,16
kmq,60,616
bh4126,6,11
bcm20710,6,7
w3mc1,4,15
f8a,3,130
260b,4,144
bh1414k,6,12
pfv2,7,15
fhp8n60,4,58
hf10,5,235
tpc8111,7,20
08p06p,6,7
rda1845,6,19
c520,7,552
aic1896,6,15
mbr5200,8,50
akros,6,37
opa820id,7,11
sn3360,6,23
rda8810,8,21
25q40bt,6,7
74hc541d,7,10
fm6316,7,33
506g,3,91
tef6606,6,17
emscan,6,20
efd40,8,23
b340b,5,12
hef4060bt,7,16
lg3641bh,9,28
ssd1963ql9,5,19
rt801,7,27
adis16209,6,8
utc2410,7,18
bcm4771,6,6
nanotron,6,8
plxmon,6,49
vm6000,6,21
iw3609,6,8
k2761,6,22
1fn3,4,25
metaware,6,17
2611b,11,53
2608gw,2,5
cn3065,6,21
99141,22,83
admux,6,12
ar9132,7,24
74122,7,33
2sb1204,5,13
tk98p01,6,10
wandboard,6,12
in4744,6,40
9304,11,829
mikrokopter,9,15
cxd3142,5,15
alj13003,6,21
edahelper,7,20
pnx,45,337
sc3699,6,9
4936,53,1034
x010,7,188
is1685s,6,31
mdq,11,661
as3990,6,12
em2860,6,22
smallrtos,8,14
2050s,4,94
ir2213,5,18
smd8,5,21
sd20n60,7,32
hm5065,5,8
rtr6285a,7,9
lb1416,6,14
mk22,7,207
2623s,6,12
h9730,6,51
tcl549,6,37
fr10,5,259
prcm,6,51
in4937,6,28
gt35j321,6,34
ma166s,4,25
c5885,6,69
ansoft2008fix,3,5
sd5113rbi,6,11
stc12c5624ad,7,13
hs5104,6,21
qca9882,8,81
ucsra,4,9
lpc2368fbd100,6,12
tda7703,7,24
32x64led,7,13
at080tn52,6,16
uhfrfid,5,48
7170,34,1972
51pdf,4,24
mfi341s2162,6,7
l37e09,7,23
ste2a,6,7
wavescan,7,32
fr153,7,26
ad522,7,23
tpa3122,6,10
uk1.5,5,54
ao4496,7,9
dp800,7,179
8390,34,927
kt0806l,5,15
c222,9,393
74x157,6,13
ssf1010,6,9
88e8001,6,11
soshin,5,31
qfn4,5,23
atj3003c,6,27
mkw,15,691
5941,28,796
btsl,6,37
esmp,7,58
nt21f4n,9,30
me60n03a,6,16
4156c,6,17
th2818,7,19
act4523,6,14
r10k,8,99
iar7.30,2,19
fp527,7,42
thc63lvdm83d,6,10
g1m,7,118
g4pf50w,6,15
st7920a,6,9
stc11f05e,6,10
510plus,6,32
mb95f636,6,17
s3p8849,6,9
pt4201,5,13
s35390a,6,21
p1403ev8,7,28
bf259,8,30
851n,5,169
sigtest,7,19
lxz1,2,37
tlp3506,7,26
450khz,7,25
at2588d,9,16
mc14lc5480,7,10
nitsuko,7,23
uf830l,15,54
5q12656,7,20
tps70151,7,13
yss920b,7,40
cms16p53,7,21
4802,29,1633
73d,8,1240
tl494cj,7,16
t2566e6,12,27
m511,6,1109
rdusedw,6,13
pq32,7,157
32d431k,6,23
tc2108c,5,31
f1020,5,375
k9f4g08u0a,7,18
92602,6,102
ihw,21,240
ht3582da,8,50
kx023,5,22
acdr,17,165
8823cpng5ff9,7,14
dm9601,6,50
74ls16,7,42
88f6,5,12
at26df321,6,6
svf2n60f,6,27
41b,5,384
ts21,6,156
as339,8,39
8586,12,570
ph163539g,6,7
at89c52rc,4,16
ws106,6,85
l7805c2t,6,20
p2sel,7,21
rf7196d,6,9
6ab,5,763
cr6842s,6,31
all100,8,95
sw226,7,59
6143,53,802
at91sam7s128,7,9
hw302,7,210
k3566,6,60
m480,8,654
14d151k,7,39
mtk2601,6,30
8271,27,1014
3486,41,368
8sa,2,76
pc956l,7,31
fadc,9,59
9943,18,435
8056,41,2268
hi3515c,6,11
75n06,7,26
map430,9,31
semelab,6,12
ob2539,7,18
g2985,9,61
250vp,6,23
greenchip,6,10
ka317,6,35
dg4000,6,89
AT34U186,12,27
sm16126d,6,32
61251,8,128
pf7700s,6,16
l01f,4,538
madgwick,6,40
mjl3281,6,28
h54,6,582
el817b,11,52
sfh506,2,2
25b5,6,22
1377p,9,23
2127s,5,10
chy100d,8,13
25020,9,192
uet14a05l03,6,7
xcv,20,532
512x8ddr3,6,20
id16,3,141
82551,19,48
680r,10,242
cd4099,7,10
movlw,6,23
180p,6,1106
trrp,7,52
star1000,7,62
am2901,7,91
6484,24,1109
bsm001,6,31
ax88772alf,6,19
boosticsupply,6,8
hmt325s6cfr8c,3,15
msp40,6,39
7371,16,977
m13s64164a,6,13
29f69,4,16
fets,5,75
zjy5101,6,8
ac03d,8,18
2493,24,1181
keil5.20,5,13
psmn7r0,4,5
kbpc50,4,30
20n65c3,7,15
50ghz,7,78
uncompressing,6,18
btbt33,5,31
a5130,5,108
upd78f9224,8,10
apl5912,7,15
531s,6,147
05s,4,394
ac37,7,52
btlfuse,6,17
stm006,5,15
x1r5e1,4,12
s040,5,102
b414,4,43
em6aa160tsb,6,12
105stm,3,88
01n4004a,2,11
9807a,8,58
atc4060,6,12
wt7502,7,33
vk3234,5,7
4260,51,2322
b511,6,135
ir2133,5,12
6a17,6,23
vfdsoft,5,27
2sc2412,7,16
12505,14,776
sta339bws,6,14
picor,4,20
max6495,5,9
slm6150,5,25
jmb321,5,19
p0p2,6,41
74s,4,503
ap5901a,5,9
ap09,5,51
mc9s08lg32,5,5
1t2r,5,69
kilovac,5,15
myhdl,5,14
sh367003x,6,8
tds3054c,6,43
ait8427,5,18
laserengraver,5,11
2015pcb,6,7
6010a,5,78
4155c,5,20
gl868,3,12
104j400v,5,25
d600k,6,21
41c,3,509
ecc32,6,105
100nk,5,47
a42b331,5,52
bts824r,5,6
ap2000,4,146
au6981,5,60
gt30j122,5,99
r5478,4,16
d560,8,451
eu13003e,5,19
41b14,5,11
kc2462,5,20
c4002,4,57
c156,7,198
tda4665,5,5
ad620ar,6,18
yl2410,5,10
pcbdiy,5,18
db102,6,42
y102,5,247
sirfstar,4,18
tda2040a,6,14
alc5623,4,22
lanchpad,6,138
fluke18b,4,44
pc3089,5,17
ds28e10,5,9
op27a,5,9
keil4.22,5,14
arm15,5,16
a933,6,101
2137,28,2360
bf527,4,41
ic614,6,11
sc5735,5,7
m12jz47,9,25
vsp2582,5,7
903fp,5,10
g4j,5,16
lfps,7,61
ta8238k,5,10
ipl47l,2,4
msp3460g,6,14
pl022,5,10
ad669,5,7
lm566,5,33
ylr,29,1049
ili9326,5,17
480vac,6,28
cgrom,9,66
a143,7,126
g.8261,5,8
semipack,5,10
bcm6332,5,9
ds28cn01,5,10
lv148,5,29
sn2501,5,8
51120,12,246
ra4,5,686
dpflash,5,22
rtl8112l,5,22
a6213,5,12
4em,1,43
g2526,5,38
ma2820,6,9
hrd051r5,6,9
dg300,5,68
nrf8002,5,6
302hw,5,42
ac1501,4,12
fr3,5,1338
t315hw07,6,23
sc7710,5,11
harvatek,5,23
at102tn03,6,12
proteus7.6,4,29
ted485,5,8
stc89le52,5,7
mppc,5,122
zx10,6,583
36mt160,5,7
vn340sp,7,17
thv,8,630
myrra,5,49
8500a,5,398
ndr315,6,24
t4al250v,6,33
x9c103p,5,17
f3ss,4,6
mlx90217,5,15
labjack,6,25
ad608,5,10
d9302b,7,44
smd99,5,33
h27ucg8t2myr,7,16
8829csng5cp6,5,7
inpaq,5,42
rs807,7,31
st7536,5,14
irrm,6,26
blm21pg221sn1,6,7
phychips,5,13
g29d3,6,39
tds340,8,21
pmcr,5,81
stk0.2,0,1
p190,5,346
uln2303,5,8
kbj1506,4,8
er18505,4,97
c2373,5,29
movwf,4,22
dbma,7,51
bcm4311,5,42
rfm23bp,5,12
smd51,5,29
stmp3770,5,23
ts2980,10,25
sttmram,5,9
2126fb,5,10
datafinder,5,7
rgp15j,6,11
pf25d19,9,31
tlc5510i,6,7
7064,80,1595
skch,7,56
s5m8767a,5,7
RCEDA,5,47
lcdtv,7,121
12ax7a,6,50
ht3420,5,9
tcl2136c,6,16
hef4027bp,5,11
aspc2,5,7
9174,18,556
p3004,5,42
t2966c1,5,10
ht1621d,5,10
sctx2bs,5,7
incisiv,5,37
74lbc184,5,8
2s5200,5,15
25pf,7,25
it8518,5,19
6528,24,1429
u6295,4,39
pxin,9,41
mstb,14,146
bge788,5,21
it6322,5,26
gsmswitch,5,32
hdt5088,5,9
mc9s08ll16,3,7
a358f,6,34
5971,16,553
m190,7,347
r04,4,468
z32l256u,6,12
nichtek,7,21
w79e632,5,10
21pt3382,5,11
2sc1740,5,11
3796m,5,18
sbd1,5,11
880r,5,84
25ta,4,29
3sb,3,142
nct6776d,5,21
bbr13,1,6
lc20,4,327
tln1,4,12
25366,83,274
74l20,6,23
q03,7,445
stc12c60s2,7,31
d8050,4,51
ht9170d,5,9
pcc88,5,66
40pl,5,41
1a4p,5,13
4113,37,2015
dmo265r,7,37
tr213,5,11
sg101,5,32
pa92,6,6
rs205,4,20
c5249,7,12
stanson,7,62
cat.16,8,62
560i,3,44
pic16f1519,4,5
2391,17,1995
clc2059,3,13
qqvga,5,52
mc33262p,6,11
cpfsk,4,46
protel2006,4,25
68030,6,77
29af7uc,5,13
sx3601,4,13
tcpudpdebug,4,10
siwb,4,12
pex8111,4,4
5617,25,895
hk358m,7,38
36.321,4,15
colibrys,4,30
sst25vf064c,4,17
a3338,4,12
h2p,4,277
rt9612,4,10
ct2104,4,15
128mbit,4,18
p1ifg,5,22
3cg,5,5162
max7347,5,5
bd9261,7,30
b2i,4,308
in4728a,5,24
fm25c160,4,5
d13005k,6,18
lm78h15k,4,27
iqnxn,4,26
zywyn,4,16
se1059lmhl,2,5
memread,4,7
lpc1225,3,7
lp3211,4,6
cyusb3065,4,17
6023e,2,8
a1048,6,43
4pam,5,202
2916fn,6,7
hdg12864f3,4,10
as1130,4,22
3n246,4,13
dip12,4,9
bp2326,4,7
ds1202,5,10
ixdd409,4,4
la4663,3,4
g60n90,4,7
scm6716mf,4,21
bt13g,3,22
pm611,4,15
cx2812,4,33
ob3394,3,11
scd24,4,9
na5tr1,4,9
k9gag08u0f,4,4
39vf1681,4,6
48kb,5,135
c2064,3,98
adum2400,4,5
912t65,8,20
